project_id,title_clean,architect,city,country,typology,massing_type,climate_bin,year_completed,description_short,confidence_score
p_louvres_around_the_world_the_export_of_museums_and_unknown_1035386,Louvres Around the World: The Export of Museums and Architecture as a Global Brand,,,,Cultural,fragmented,temperate,2024,This project examines the global impact of the Louvre museum brand in architecture.,0.8
p_louvres_around_the_world_the_export_of_museums_and_unknown_1035386,Louvres Around the World: The Export of Museums and Architecture as a Global Brand,Unknown,Unknown,Unknown,museum,fragmented,temperate,2024,This project explores the global impact of the Louvre as a museum brand and architectural model.,0.8
p_lucent_house_core_cluster_1036662,Lucent House,CORE Cluster,,,residential,clustered,temperate,2024,Lucent House is a contemporary residence designed for optimal living experience and environmental integration.,0.8
p_lucent_house_core_cluster_1036662,Lucent House,CORE Cluster,,,Residential,fragmented,temperate,2024,Lucent House is a modern residential project by CORE Cluster that embodies harmony with its natural surroundings.,0.8
p_lumen_residence_block722_1036887,Lumen Residence,block722,Unknown City,Unknown Country,residential,fragmented,temperate,2024,A modern residential project focusing on sustainability and connection with nature.,0.8
p_lumen_residence_block722_1036887,Lumen Residence,block722,Unknown,Unknown,residential,fragmented,temperate,2024,Lumen Residence is a modern home designed to enhance natural light and create interconnected living spaces.,0.8
p_lupita_pizzaria_xxxistudio_1036845,Lupita Pizzaria,XXXI.studio,,,restaurant,compact,temperate,2024,Lupita Pizzaria combines a vibrant dining experience with a modern architectural aesthetic.,0.8
p_lupita_pizzaria_xxxistudio_1036845,Lupita Pizzaria,XXXI.studio,,,restaurant,linear,temperate,2024,A contemporary pizza restaurant designed with an emphasis on natural materials and efficient service.,0.8
p_lucio_costa_house_amanda_arcuri_1037178,Lúcio Costa House,Amanda Arcuri,Brasília,Brazil,Residential,fragmented,tropical,2024,The Lúcio Costa House is a modern residential project that emphasizes integration with nature.,0.85
p_lucio_costa_house_amanda_arcuri_1037178,Lúcio Costa House,amanda arcuri,,Brazil,Residential,fragmented,tropical,2024,The Lúcio Costa House is a modern residential project designed by amanda arcuri that showcases a unique fragmented massing.,0.8
p_machado_house_bte_arq_1029313,Machado House,BTE-ARQ,,,Residential,fragmented,tropical,2024,The Machado House is a contemporary residential project that harmonizes with its natural surroundings.,0.8
p_machado_house_bte_arq_1029313,Machado House,BTE-ARQ,Not provided,Not provided,Residential,fragmented,tropical,2024,The Machado House is a contemporary residence that harmonizes with its natural surroundings.,0.8
p_maison_du_departement_des_solidarites_abf_lab_1036919,Maison du Département des solidarités,ABF - LAB,Unknown,France,institutional,fragmented,temperate,2024,The Maison du Département des solidarités serves as a hub for social services and community engagement in a modern architectural setting.,0.9
p_maison_du_departement_des_solidarites_abf_lab_1036919,Maison du Département des solidarités,ABF - LAB,Unknown,France,institutional,fragmented,temperate,2024,A modern community support facility designed to enhance social services access.,0.9
p_manitouwaba_lake_house_daymark_1037175,Manitouwaba Lake House,Daymark,,Canada,Residential,fragmented,temperate,2024,A contemporary lake house that harmonizes with its natural environment.,0.9
p_manitouwaba_lake_house_daymark_1037175,Manitouwaba Lake House,Daymark,,Canada,Residential,fragmented,temperate,2024,The Manitouwaba Lake House is a modern residential retreat nestled by a tranquil lake.,0.8
p_maringa_house_brasil_arquitetura_1037032,Maringá House,Brasil Arquitetura,Maringá,Brazil,Residential,fragmented,tropical,2024,Maringá House is a contemporary residential project that embodies a blend of modern design and functional living spaces.,0.85
p_maringa_house_brasil_arquitetura_1037032,Maringá House,Brasil Arquitetura,Maringá,Brazil,Residential,compact,tropical,2024,"Maringá House combines modern design with sustainability, creating a harmonious residential environment.",0.85
p_mazatlan_160_building_francisco_pardo_arqu_1036517,Mazatlan 160 Building,Francisco Pardo Arquitecto,Mazatlán,Mexico,Residential,fragmented,tropical,2024,"Mazatlan 160 Building blends residential and commercial spaces, emphasizing sustainability and community.",0.85
p_mazatlan_160_building_francisco_pardo_arqu_1036517,Mazatlan 160 Building,Francisco Pardo Arquitecto,Mazatlán,Mexico,Residential,fragmented,tropical,2024,"Mazatlán 160 is a residential building designed by Francisco Pardo Arquitecto, featuring communal spaces and a focus on sustainability.",0.8
p_mdn_house_amomicasa_970168,MDN House,Nook Architects,,,Residential,fragmented,temperate,2024,MDN House is a modern residential project focusing on sustainability and indoor-outdoor living.,0.8
p_mdn_house_amomicasa_970168,MDN House,Nook Architects,Unknown City,Unknown Country,Residential,linear,tropical,2024,MDN House is a modern residential project that prioritizes indoor/outdoor living and sustainability.,0.8
p_meganom_nears_completion_of_262_fifth_avenue_resid_1037382,262 Fifth Avenue Residential Skyscraper,Meganom,New York City,United States,Residential,tower,temperate,2024,A residential skyscraper nearing completion in New York City designed by Meganom.,0.8
p_meganom_nears_completion_of_262_fifth_avenue_resid_1037382,262 Fifth Avenue Residential Skyscraper,Meganom,New York City,United States,Residential,tower,temperate,2024,The 262 Fifth Avenue Residential Skyscraper is a luxury residential project nearing completion in New York City.,0.8
p_mexicka_restaurant_20_20_architekti_1036583,Mexická Restaurant,20-20 Architekti,,Czech Republic,Restaurant,linear,temperate,2024,The Mexická Restaurant designed by 20-20 Architekti presents a modern take on Mexican dining.,0.8
p_mexicka_restaurant_20_20_architekti_1036583,Mexická Restaurant,20-20 Architekti,,,restaurant,linear,temperate,2024,A vibrant Mexican restaurant designed to create a lively dining atmosphere.,0.8
p_mid_century_britain_modern_architecture_19381963_unknown_968818,Mid-Century Britain: Modern Architecture 1938–1963,,,United Kingdom,exhibition,,temperate,2024,An exhibition on mid-century modern architecture in Britain showcasing design developments from 1938 to 1963.,0.8
p_mid_century_britain_modern_architecture_19381963_unknown_968818,Mid-Century Britain: Modern Architecture 1938–1963,,Various,United Kingdom,Exhibition,fragmented,temperate,2024,An exhibition celebrating the era of mid-century modern architecture in Britain.,0.8
p_milano_cortina_2026_how_the_city_is_preparing_for_skidmore_owings_merr_1033534,Milano Cortina 2026: How the City Is Preparing for the Winter Olympics,,Milano,Italy,mixed-use,clustered,temperate,2024,Milano Cortina 2026 focuses on the infrastructural and architectural preparations for the upcoming Winter Olympics.,0.8
p_milano_cortina_2026_how_the_city_is_preparing_for_skidmore_owings_merr_1033534,Milano Cortina 2026,Not Specified,Milano,Italy,Sports Venue/Infrastructure,fragmented,temperate,2024,Milano Cortina 2026 focuses on urban and infrastructural development for the Winter Olympics.,0.8
p_milans_2026_olympic_village_by_som_completed_ahead_unknown_1034639,Milan’s 2026 Olympic Village,SOM,Milan,Italy,Residential,clustered,temperate,2024,"The Milan 2026 Olympic Village by SOM is designed as a sustainable, community-oriented residential complex for Olympic athletes.",0.8
p_milans_2026_olympic_village_by_som_completed_ahead_unknown_1034639,Milan’s 2026 Olympic Village,"Skidmore, Owings & Merrill",Milan,Italy,Residential,clustered,temperate,2024,Milan’s 2026 Olympic Village designed by SOM emphasizes sustainability and community.,0.8
p_mill_house_silverline_1037201,Mill House,Silverline,,,Residential,fragmented,temperate,2024,The Mill House is a contemporary residential project designed to harmonize with its natural surroundings.,0.8
p_mill_house_silverline_1037201,Mill House,Silverline,Unknown,Unknown,Residential,compact,temperate,2024,A modern residential project that harmonizes with the natural environment.,0.8
p_moms_house_studio_ze_1036811,Mom's House,Studio Zé,,,Residential,fragmented,tropical,2024,Mom's House is a modern residential project designed to foster family interaction.,0.8
p_moms_house_studio_ze_1036811,Mom's House,Studio Zé,,,residential,fragmented,tropical,2024,A modern family residence thoughtfully integrated into its natural setting.,0.8
p_monolith_lodge_hello_wood_1036989,Monolith Lodge,Pyxis Nautica,,,lodge,fragmented,temperate,2024,Monolith Lodge is a contemporary retreat designed to harmonize with its natural surroundings.,0.8
p_monolith_lodge_hello_wood_1036989,Monolith Lodge,Pyxis Nautica + Hello Wood,,Hungary,residential,fragmented,temperate,2024,The Monolith Lodge is a modern timber retreat designed to harmonize with its natural surroundings.,0.8
p_mood_dental_medicine_tsou_arquitectos_982201,MOOD Dental Medicine,Tsou Arquitectos,Unknown,Unknown,Healthcare,fragmented,temperate,2024,A modern dental clinic designed with a focus on patient experience and innovative healthcare delivery.,0.8
p_mood_dental_medicine_tsou_arquitectos_982201,MOOD Dental Medicine,Tsou Arquitectos,Not Specified,Not Specified,Healthcare,fragmented,temperate,2024,MOOD Dental Medicine is a modern dental clinic designed to enhance patient comfort and efficiency.,0.8
p_mountain_shelters_filipe_pina_1036884,Mountain Shelters,Filipe Pina,,Unknown,Shelter,clustered,temperate,2024,A series of mountain shelters providing a harmonious retreat in natural settings.,0.8
p_mountain_shelters_filipe_pina_1036884,Mountain Shelters,Filipe Pina,,,shelter,clustered,temperate,2024,Mountain Shelters provides rustic yet modern accommodations for outdoor enthusiasts.,0.8
p_mvrdv_receives_approval_for_plum_village_buddhist_1036991,Plum Village Buddhist Monastery Renovations,MVRDV,Thénac,France,cultural/religious,fragmented,temperate,2024,Renovation project aimed at updating the Plum Village Buddhist Monastery in France.,0.8
p_mvrdv_receives_approval_for_plum_village_buddhist_1036991,Plum Village Buddhist Monastery Renovations,MVRDV,Thénac,France,Religious,clustered,temperate,2024,"MVRDV has received approval for renewing the Plum Village Buddhist Monastery in France, enhancing its spiritual facilities.",0.8
p_nakano_seiyaku_kusatsu_factory_taisei_design_planne_1036715,Nakano Seiyaku Kusatsu Factory,TAISEI DESIGN,Kusatsu,Japan,industrial,linear,temperate,2024,The Nakano Seiyaku Kusatsu Factory embodies modern industrial design focused on sustainability and efficiency.,0.8
p_nakano_seiyaku_kusatsu_factory_taisei_design_planne_1036715,Nakano Seiyaku Kusatsu Factory,TAISEI DESIGN Planners Architects & Engineers,Kusatsu,Japan,industrial,linear,temperate,2024,The Nakano Seiyaku Kusatsu Factory focuses on sustainability in pharmaceutical manufacturing.,0.8
p_nam_house_90odesign_1037034,Nam House,90odesign,,,residential,fragmented,tropical,2024,Nam House is a contemporary residence that emphasizes harmony with nature and sustainable living.,0.8
p_nam_house_90odesign_1037034,Nam House,90odesign,,,Residential,fragmented,tropical,2024,Nam House is a contemporary residential project that emphasizes natural light and environmental harmony.,0.8
p_narratives_of_syrian_modernism_rediscovering_the_c_unknown_1027556,Narratives of Syrian Modernism: Rediscovering the Center for Marine Research,,,,,,,0,,0.0
p_narratives_of_syrian_modernism_rediscovering_the_c_unknown_1027556,Narratives of Syrian Modernism: Rediscovering the Center for Marine Research,,,,,,,0,,0.0
p_nenek_coco_villa_sukyf_architects_1037279,Nenek Coco Villa,Sukyf & Architects,,,residential,courtyard,tropical,2024,Nenek Coco Villa is a residential project emphasizing a connection with nature and sustainable living.,0.8
p_nenek_coco_villa_sukyf_architects_1037279,Nenek Coco Villa,Sukyf & Architects,,,Residential,fragmented,tropical,2024,A contemporary villa designed for luxurious living in a tropical environment.,0.8
p_new_33_coffee_hill_architecture_1037111,new 33 coffee,Hill Architecture,Unknown,Unknown,commercial,linear,temperate,2024,New 33 Coffee is a modern coffee shop designed to create a welcoming space for the community.,0.8
p_new_33_coffee_hill_architecture_1037111,new 33 coffee,Hill Architecture,,,commercial,compact,,2024,A contemporary coffee shop designed for community interaction.,0.8
p_new_life_for_old_spaces_buildner_announces_results_unknown_1037011,New Life for Old Spaces,Buildner,,,mixed-use,fragmented,temperate,2024,A competition results project focusing on revitalizing existing structures.,0.8
p_new_life_for_old_spaces_buildner_announces_results_unknown_1037011,New Life for Old Spaces,Buildner,,,Cultural,fragmented,temperate,2024,This project aims to repurpose existing spaces into vibrant community hubs.,0.8
